"Location" "Transect" "Quadrat" "Record_loc" "Canopy_cov" "Leaf_litter_cov" "Live_cov" "Species" "Age" "Condition" "Recruitment" "Multi-stemmed" "Height_m" "Average_height" "Height_variation" "DBH" "Average_DBH" "DBH_variation" "Cone_pres" "Cone_num" "Ort_num" "Ort_col" "Longitude" "Latitude" "Year_measured" "Fire_freq" "Year_last_burnt" "TSF" "FPC" "precip"
"558" "Hidden_Vale" "HLit2" 40 "out" 40 90 5 "littoralis" "mature" "alive" "none" 0 2.7 NA NA 3.5 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"559" "Hidden_Vale" "HLit2" 40 "out" 40 90 5 "littoralis" "sapling" "alive" "none" 0 1.6 NA NA 0.4 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"560" "Hidden_Vale" "HLit2" 40 "out" 40 90 5 "littoralis" "sapling" "alive" "none" 0 2.1 NA NA 1 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"561" "Hidden_Vale" "HLit2" 40 "out" 40 90 5 "littoralis" "sapling" "alive" "none" 0 1.7 NA NA 0.5 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"562" "Hidden_Vale" "HLit2" 40 "out" 10 100 5 "littoralis" "mature" "alive" "none" 0 7.4 NA NA 9 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"563" "Hidden_Vale" "HLit2" 40 "out" 40 100 5 "littoralis" "sapling" "alive" "none" 0 1.9 NA NA 1 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"564" "Hidden_Vale" "HLit2" 40 "out" 5 95 5 "littoralis" "sapling" "alive" "none" 0 4.5 NA NA 2.5 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"565" "Hidden_Vale" "HLit2" 40 "out" 5 95 5 "littoralis" "mature" "alive" "none" 0 4.2 NA NA 3 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"566" "Hidden_Vale" "HLit2" 40 "out" 5 95 5 "littoralis" "mature" "alive" "none" 0 5.1 NA NA 4 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"567" "Hidden_Vale" "HLit2" 40 "out" 5 95 5 "littoralis" "sapling" "alive" "none" 0 3.5 NA NA 2 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"568" "Hidden_Vale" "HLit2" 40 "out" 40 100 5 "littoralis" "sapling" "alive" "none" 0 2.95 NA NA 1.2 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"569" "Hidden_Vale" "HLit2" 40 "out" 30 100 5 "littoralis" "sapling" "alive" "none" 0 3.1 NA NA 2.2 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"570" "Hidden_Vale" "HLit2" 40 "out" 30 100 5 "littoralis" "mature" "alive" "none" 0 4.7 NA NA 3.5 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"571" "Hidden_Vale" "HLit2" 40 "out" 30 100 5 "littoralis" "mature" "alive" "none" 0 4.5 NA NA 3 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"572" "Hidden_Vale" "HLit2" 40 "out" 30 100 5 "littoralis" "mature" "alive" "none" 0 4.5 NA NA 3.5 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"573" "Hidden_Vale" "HLit2" 40 "out" 5 95 5 "littoralis" "sapling" "alive" "none" 0 2.1 NA NA 1.6 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"574" "Hidden_Vale" "HLit2" 40 "out" 10 100 15 "littoralis" "sapling" "alive" "none" 1 3.75 2.975 1.20125 2.2 2.1 0.02 "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"575" "Hidden_Vale" "HLit2" 40 "out" 10 100 15 "littoralis" "sapling" "alive" "none" 1 3 2.625 0.28125 1.4 1.4 0 "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"576" "Hidden_Vale" "HLit2" 40 "out" 10 100 15 "littoralis" "sapling" "alive" "none" 0 3.45 NA NA 2 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"577" "Hidden_Vale" "HLit2" 40 "out" 10 100 15 "littoralis" "sapling" "alive" "none" 1 4 3.75 0.125 2 2 0 "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"578" "Hidden_Vale" "HLit2" 40 "out" 10 100 15 "littoralis" "sapling" "alive" "none" 0 1.2 NA NA NA NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"579" "Hidden_Vale" "HLit2" 40 "out" 20 100 20 "littoralis" "sapling" "alive" "none" 0 1.7 NA NA 0.3 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"580" "Hidden_Vale" "HLit2" 40 "out" 20 40 60 "littoralis" "mature" "alive" "none" 0 4.2 NA NA 3.5 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"581" "Hidden_Vale" "HLit2" 40 "out" 10 90 5 "littoralis" "sapling" "alive" "none" 0 2.75 NA NA 1 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"582" "Hidden_Vale" "HLit2" 40 "out" 10 90 5 "littoralis" "sapling" "alive" "none" 0 3.2 NA NA 1.4 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"583" "Hidden_Vale" "HLit2" 40 "out" 10 90 5 "littoralis" "sapling" "alive" "none" 0 4 NA NA 2.1 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"584" "Hidden_Vale" "HLit2" 40 "out" 10 75 50 "littoralis" "sapling" "alive" "none" 0 2.1 NA NA 0.8 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"585" "Hidden_Vale" "HLit2" 40 "out" 15 90 15 "littoralis" "sapling" "alive" "none" 0 3.5 NA NA 2.8 NA NA "N" 0 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"586" "Hidden_Vale" "HLit2" 40 "out" 15 90 15 "littoralis" "sapling" "alive" "none" 1 4 3.75 0.125 2.1 1.8 0.18 "Y" 3 NA NA -27.7290367 152.4364614 2023 NA NA NA 42.9111107720269 48.4246406555176
"587" "Dwyers_Scrub" "DTLit1" 0 "in" 10 80 40 "littoralis" "sapling" "alive" "none" 0 2.09 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"588" "Dwyers_Scrub" "DTLit1" 0 "out" 10 80 50 "littoralis" "sapling" "alive" "none" 0 1.37 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"589" "Dwyers_Scrub" "DTLit1" 0 "out" 10 80 50 "littoralis" "sapling" "alive" "basal" 0 1.67 NA NA 0.8 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"590" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 1 2.15 1.72 0.3698 1.2 1.2 0 "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"591" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.55 NA NA 0.9 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"592" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.77 NA NA 0.8 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"593" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.17 NA NA 0.9 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"594" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.99 NA NA 0.9 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"595" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.55 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"596" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.48 NA NA 0.7 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"597" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.55 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"598" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.81 NA NA 0.9 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"599" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.45 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"600" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.23 NA NA 0.6 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"601" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.94 NA NA 0.4 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"602" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.62 NA NA 0.7 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"603" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.49 NA NA 0.8 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"604" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.55 NA NA 0.7 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"605" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.95 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"606" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.8 NA NA 0.8 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"607" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 2.68 NA NA 0.9 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"608" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.55 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"609" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.75 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"610" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.69 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"611" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 3.4 NA NA 1.3 NA NA "Y" 2 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"612" "Dwyers_Scrub" "DTLit1" 0 "out" 10 40 80 "littoralis" "sapling" "alive" "none" 0 3.8 NA NA 1.4 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"613" "Dwyers_Scrub" "DTLit1" 0 "out" 10 40 80 "littoralis" "sapling" "alive" "none" 0 2.75 NA NA 0.8 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"614" "Dwyers_Scrub" "DTLit1" 0 "out" 10 40 80 "littoralis" "sapling" "alive" "none" 0 2.55 NA NA 0.6 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"615" "Dwyers_Scrub" "DTLit1" 0 "out" 10 40 80 "littoralis" "sapling" "alive" "none" 0 2.77 NA NA 0.8 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"616" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 5 "littoralis" "seedling" "alive" "none" 0 0.78 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"617" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 50 "littoralis" "sapling" "alive" "none" 0 1.89 NA NA 0.6 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"618" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.01 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"619" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.65 NA NA 0.9 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"620" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.75 NA NA 0.9 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"621" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 1.38 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"622" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 3.1 NA NA 0.9 NA NA "Y" 1 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"623" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.07 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"624" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.06 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"625" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 20 "littoralis" "sapling" "alive" "none" 0 2.95 NA NA 0.8 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"626" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 20 "littoralis" "sapling" "alive" "none" 0 3.5 NA NA 1.1 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"627" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 20 "littoralis" "sapling" "alive" "none" 0 1.81 NA NA 0.4 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"628" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.27 NA NA 0.7 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"629" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.05 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"630" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.06 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"631" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 0 "littoralis" "sapling" "alive" "none" 0 1.77 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"632" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 3.66 NA NA 1.1 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"633" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "seedling" "alive" "none" 0 0.94 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"634" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 10 "littoralis" "sapling" "alive" "none" 0 2.05 NA NA 0.4 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"635" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 0 "littoralis" "sapling" "alive" "none" 0 1.44 NA NA 0.8 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"636" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 0 "littoralis" "sapling" "alive" "none" 0 1.35 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"637" "Dwyers_Scrub" "DTLit1" 0 "out" 0 85 20 "littoralis" "sapling" "alive" "none" 0 1.45 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"638" "Dwyers_Scrub" "DTLit1" 0 "out" 0 85 20 "littoralis" "sapling" "alive" "none" 0 1.55 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"639" "Dwyers_Scrub" "DTLit1" 0 "out" 0 90 10 "littoralis" "sapling" "alive" "none" 0 2.07 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"640" "Dwyers_Scrub" "DTLit1" 0 "out" 0 90 10 "littoralis" "sapling" "alive" "none" 0 2.08 NA NA 0.6 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"641" "Dwyers_Scrub" "DTLit1" 0 "out" 0 90 10 "littoralis" "sapling" "alive" "none" 0 2.55 NA NA 0.7 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"642" "Dwyers_Scrub" "DTLit1" 0 "out" 0 90 10 "littoralis" "sapling" "alive" "none" 0 1.45 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"643" "Dwyers_Scrub" "DTLit1" 0 "out" 0 90 10 "littoralis" "sapling" "alive" "none" 0 2.35 NA NA 0.6 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"644" "Dwyers_Scrub" "DTLit1" 0 "out" 0 90 10 "littoralis" "sapling" "alive" "none" 0 2.9 NA NA 0.7 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"645" "Dwyers_Scrub" "DTLit1" 0 "out" 0 90 10 "littoralis" "sapling" "alive" "none" 0 2.01 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"646" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 20 "littoralis" "sapling" "alive" "none" 0 1.15 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"647" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 30 "littoralis" "sapling" "alive" "none" 0 2.45 NA NA 0.7 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"648" "Dwyers_Scrub" "DTLit1" 0 "out" 0 80 30 "littoralis" "sapling" "alive" "none" 0 1.34 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"649" "Dwyers_Scrub" "DTLit1" 0 "out" 0 70 50 "littoralis" "sapling" "alive" "none" 0 2.17 NA NA 0.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"650" "Dwyers_Scrub" "DTLit1" 0 "out" 0 30 70 "littoralis" "sapling" "alive" "none" 0 2.25 NA NA 1 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"651" "Dwyers_Scrub" "DTLit1" 0 "out" 0 70 20 "littoralis" "sapling" "alive" "none" 0 2.17 NA NA 1.5 NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"652" "Dwyers_Scrub" "DTLit1" 0 "out" 0 70 20 "littoralis" "sapling" "alive" "none" 0 1.58 NA NA NA NA NA "N" 0 NA NA -27.7074608 152.0887223 2023 NA NA NA 43.3777776082357 47.0210914611816
"653" "Dwyers_Scrub" "DTLit1" 10 "in" 0 40 50 "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.7075274 152.0887917 2023 NA NA NA 39.3444443596734 47.0210914611816
"654" "Dwyers_Scrub" "DTLit1" 10 "out" 20 80 50 "littoralis" "mature" "alive" "none" 0 7 NA NA 6.5 NA NA "N" 0 NA NA -27.7075274 152.0887917 2023 NA NA NA 39.3444443596734 47.0210914611816
"655" "Dwyers_Scrub" "DTLit1" 10 "out" 40 50 60 "littoralis" "sapling" "alive" "none" 0 2.25 NA NA 0.6 NA NA "N" 0 NA NA -27.7075274 152.0887917 2023 NA NA NA 39.3444443596734 47.0210914611816
"656" "Dwyers_Scrub" "DTLit1" 10 "out" 40 95 20 "littoralis" "sapling" "alive" "none" 0 1.95 NA NA 0.3 NA NA "N" 0 NA NA -27.7075274 152.0887917 2023 NA NA NA 39.3444443596734 47.0210914611816
"657" "Dwyers_Scrub" "DTLit1" 20 "in" 40 90 50 "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"658" "Dwyers_Scrub" "DTLit1" 20 "out" 20 85 85 "littoralis" "sapling" "alive" "none" 0 2.65 NA NA 0.9 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"659" "Dwyers_Scrub" "DTLit1" 20 "out" 20 50 100 "littoralis" "sapling" "alive" "none" 0 2.75 NA NA 1 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"660" "Dwyers_Scrub" "DTLit1" 20 "out" 10 20 90 "littoralis" "sapling" "alive" "none" 0 2.8 NA NA 1 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"661" "Dwyers_Scrub" "DTLit1" 20 "out" 10 20 90 "littoralis" "sapling" "alive" "none" 0 2.98 NA NA 0.9 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"662" "Dwyers_Scrub" "DTLit1" 20 "out" 20 50 100 "littoralis" "sapling" "alive" "none" 0 1.85 NA NA 0.2 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"663" "Dwyers_Scrub" "DTLit1" 20 "out" 15 50 70 "littoralis" "sapling" "alive" "none" 0 2.4 NA NA 0.8 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"664" "Dwyers_Scrub" "DTLit1" 20 "out" 10 75 60 "littoralis" "sapling" "alive" "none" 0 2.4 NA NA 0.7 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"665" "Dwyers_Scrub" "DTLit1" 20 "out" 10 80 50 "littoralis" "sapling" "alive" "none" 0 2.05 NA NA 0.4 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"666" "Dwyers_Scrub" "DTLit1" 20 "out" 10 80 60 "littoralis" "sapling" "alive" "none" 0 3.08 NA NA 1 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"667" "Dwyers_Scrub" "DTLit1" 20 "out" 10 70 80 "littoralis" "sapling" "alive" "none" 0 1.55 NA NA NA NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"668" "Dwyers_Scrub" "DTLit1" 20 "out" 10 50 100 "littoralis" "sapling" "alive" "none" 0 1.43 NA NA NA NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"669" "Dwyers_Scrub" "DTLit1" 20 "out" 10 70 80 "littoralis" "sapling" "alive" "none" 0 2.8 NA NA 1 NA NA "N" 0 NA NA -27.7075931 152.0888602 2023 NA NA NA 41.0777777777778 47.0210914611816
"670" "Dwyers_Scrub" "DTLit1" 30 "in" 45 70 50 "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.7076616 152.0889249 2023 NA NA NA 41.0777777777778 47.0210914611816
"671" "Dwyers_Scrub" "DTLit1" 30 "out" 50 70 50 "littoralis" "sapling" "alive" "none" 0 1.73 NA NA 0.8 NA NA "N" 0 NA NA -27.7076616 152.0889249 2023 NA NA NA 41.0777777777778 47.0210914611816
